Fecha,ID_de_trampa,Zona,Coordenada_Este,Coordenada_Norte,Responsable_de_captura,Otros_responsables,Longitud_total,Longitud_de_cola,Altura,Sexo,Edad,Color,Patron,Gris,Negro,Pardo,Amarillo,Naranja,Blanco,Peso,Condicion_corporal,Altitud,Fase,Estado_de_salud,Estado_reproductivo,Contenido_estomacal_notas,Contenido_estomacal_plumas,Contenido_estomacal_pelos,Contenido_estomacal_insectos,Contenido_estomacal_plantas,Contenido_estomacal_desperdicios,Contenido_estomacal_inorganico,Observaciones
15/Nov/2019,TC-04-020-JC,4,372498,3211214,David Najera,NA,66,26,23,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
15/Nov/2019,TC-01-089-TR,1,375317,3199009,Juan Ibarra,NA,73,29,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.7,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
15/Nov/2019,TC-07-024-MA,7,371751,3221503,Jose Cortez,NA,70,26,33,H,adulto,NA,solido,0,1,0,0,0,0,3.5,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,Preñada 
15/Nov/2019,TC-06-073-MA,6,371457,3221153,Jose Cortez,NA,63,27,28,H,juvenil,NA,solido,0,1,0,0,0,0,2,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
16/Nov/2019,TC-07-045-KR,7,369997,3222850,Eva Garcia,NA,77.5,33,30,M,adulto,NA,atigrado,1,1,0,0,0,1,3,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-006-CF,7,370757,3223945,Karem Ramirez,NA,66,27,24,H,adulto,NA,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-043-KR,7,370328,3223398,Karem Ramirez,NA,78,29,28,M,adulto,NA,atigrado,1,1,0,0,0,0,4.5,3,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-045-KR,7,369997,3222850,Karem Ramirez,NA,69,27,26,M,juvenil,NA,solido,0,1,0,0,0,0,2,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-047-KR,7,369682,3222358,Karem Ramirez,NA,70,30,25,H,juvenil,NA,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-06-009-CR,6,372113,3218296,Pedro Cabrera,NA,38,19,18,M,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-014-AC,7,371483,3223293,Alejandro Romero,NA,71,27,25,H,adulto,NA,atigrado,1,1,0,0,0,0,1.9,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-012-AC,7,371305,3222285,Alejandro Romero,NA,51,20,18,M,juvenil,NA,atigrado,1,1,0,0,0,0,0.92,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-07-034-MA,7,370276,3221829,Jessica Vazquez,NA,NA,NA,NA,H,adulto,NA,solido,0,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-06-044-MA,6,371900,3220126,Eva Garcia,NA,64.5,26,25,M,juvenil,NA,atigrado,0,1,1,0,0,1,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Dic/2019,TC-06-037-MA,6,372329,3219596,Eva Garcia,NA,72.5,32,23,M,adulto,NA,atigrado,0,1,1,0,0,1,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
02/Dic/2019,TC-06-069-CR,6,368747,3219999,Karem Ramirez,NA,63,25,23,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.8,1,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
05/Dic/2019,TC-06-031-CR,6,371169,3218628,Eva Garcia,NA,64,30,24,H,juvenil,NA,atigrado,1,1,0,0,0,1,NA,NA,NA,erradicacion,muerto,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Dic/2019,TC-07-031-PC,7,371754,3221855,Jessica Vazquez,NA,57,22,21,H,juvenil,NA,atigrado,1,1,0,0,0,1,1.1,1,NA,erradicacion,NA,no reproductivo,NA,NA,NA,NA,NA,NA,NA,vivo
07/Dic/2019,TC-06-090-CR,6,368413,3218983,Alejandro Romero,NA,71,25,26,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.37,1,NA,erradicacion,NA,no reproductivo,NA,NA,NA,NA,NA,NA,NA,vivo
09/Dic/2019,TC-06-014-CR,6,372020,3218491,Karem Ramirez,NA,66,26,25,M,juvenil,NA,solido,0,1,0,0,0,0,2.5,2,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
09/Dic/2019,TL-06-162-FD,6,372724,3220611,Francisco Duarte,NA,82,31,30,M,adulto,NA,atigrado,1,1,0,0,0,0,5.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
09/Dic/2019,TC-05-226-FA,5,371897,3217190,Eva Garcia,NA,79,33,31,M,adulto,NA,atigrado,0,1,1,0,0,1,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
12/Dic/2019,TC-06-065-FA,6,360400,3220178,Jessica Vazquez,NA,66,29,28,M,adulto,NA,solido,0,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Dic/2019,TC-06-113-JC,6,371836,3221143,Francisco Duarte,NA,56,22,20,H,juvenil,NA,atigrado,1,1,0,0,0,0,1,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/Dic/2019,TL-05-047-AR,5,374814,3217558,Pedro Cabrera,NA,70,30,28,M,adulto,NA,solido,0,1,0,0,0,0,3.1,2,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Dic/2019,TC-04-082-CR,4,377269,3214289,Daniel Moreno,NA,NA,NA,NA,H,NA,NA,atigrado,1,1,0,0,0,1,NA,NA,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Dic/2019,TC-04-112-K9,4,378257,3212911,Leonel Garcia,NA,65,42,26,H,NA,NA,atigrado,1,1,0,0,0,0,1.6,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
16/Dic/2019,TC-06-079-JV,6,370033,3218274,Miguel Vazquez ,NA,77,28,22,M,juvenil,NA,atigrado,1,1,0,0,0,0,2.9,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
16/Dic/2019,TC-06-032-FA,6,370938,3218508,Miguel Vazquez ,NA,62,23,17,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.6,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
16/Dic/2019,TC-06-103-EG,6,370165,3219489,Eva Garcia,NA,68.5,27,27,M,juvenil,NA,atigrado,1,1,0,0,0,1,2.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
16/Dic/2019,TC-06-104-EG,6,370004,3219344,Eva Garcia,NA,64,26,26,H,juvenil,NA,atigrado,1,1,0,0,0,1,1.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
17/Dic/2019,TL-02-210-DN,2,374489,3202986,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
17/Dic/2019,TC-06-081-KR,6,370997,3219555,Karem Ramirez,NA,47,17,19,NA,juvenil,NA,solido,0,1,0,0,0,0,0.5,2,NA,erradicacion,debil,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Dic/2019,TL-05-034-AR,5,374012,3217620,Eva Garcia,NA,81,32,29,M,adulto,NA,solido,0,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Dic/2019,TC-03-102-MV,3,380082,3206208,Jose Cortez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/Dic/2019,TC-02-186-MD,2,379937,3205456,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
18/Dic/2019,TC-06-007-CR,6,372321,3217976,Jessica Vazquez,NA,75,31,29,M,adulto,NA,solido,0,0,0,0,0,0,3.1,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Dic/2019,TC-04-112-K9,4,378257,3212911,Leonel Garcia,NA,65,42,26,H,NA,NA,atigrado,1,1,0,0,0,0,1.6,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
19/Dic/2019,TC-02-174-JR,2,379263,3205025,Jose Cortez,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/Dic/2019,TC-03-136-NN,3,375770,3206103,Daniel Moreno,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,NA
19/Dic/2019,TC-07-042-KR,7,370479,3223635,Karem Ramirez,NA,68,27,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
19/Dic/2019,TC-07-047-KR,7,369682,3222358,Karem Ramirez,NA,61,23,21,M,adulto,NA,atigrado,1,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Dic/2019,TC-06-100-MV,6,370118,3220384,Martha Alcantar,NA,59,25,14,H,juvenil,NA,atigrado,1,1,0,0,0,0,1.8,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Dic/2019,TC-06-064-CR,6,369437,3220325,Miguel Vazquez ,NA,80,29,24,M,adulto,NA,atigrado,1,1,0,0,0,0,3,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
20/Dic/2019,TC-07-031-PC,7,371754,3221855,Eva Garcia,NA,66,25,24,M,juvenil,NA,atigrado,1,1,0,0,0,1,2.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
20/Dic/2019,TC-05-029-JR,5,374616,32016008,Leonel Garcia,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro en avanzado estado de putrefaccion  no se pudo tomar medida de NAda
08/Ene/2020,TC-06-024-JC,6,372408,3219111,Miguel Vazquez ,NA,77,28,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2.8,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
09/Ene/2020,TC-02-020-HH,2,380257,3201577,Alejandro Romero,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro ya descompueto  solo pelo y hueso.
10/Ene/2020,TC-07-045-KR,7,369997,3222850,Camerino Reyes,NA,67,28,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
10/Ene/2020,TL-01-413-CR,1,375437,3196029,Jose Cortez,NA,75,28,24,M,adulto,NA,solido,0,1,0,0,0,0,3.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
10/Ene/2020,TC-01-154-TR,1,376540,3199417,Jessica Vazquez,NA,77,36,34,M,adulto,NA,atigrado,1,1,0,0,0,0,2.3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
11/Ene/2020,TC-07-029-MA,7,370430,3221331,Yureli Garibay,NA,71,27,23,M,adulto,NA,atigrado,1,1,0,0,0,0,3.5,4,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
11/Ene/2020,TC-07-038-EG,7,369983,3222566,Yureli Garibay,NA,55,21,16,H,juvenil,NA,solido,0,1,0,0,0,0,2,4,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
30/Ene/2020,TC-03-062-AM,3,378785,3205815,David Najera,NA,70,24,23,H,adulto,NA,atigrado,1,1,0,0,0,0,4,4,NA,NA,sano,lactando,NA,NA,NA,NA,NA,NA,NA,Orejas mutiladas
30/Ene/2020,TC-03-105-KR,3,377712,3206350,Pedro Cabrera,NA,69,25,20,H,juvenil,NA,atigrado,1,1,0,0,0,0,2,2,NA,NA,debil,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
01/Feb/2020,TC-04-049-JC,4,375845,3212931,Shamed Galicia,NA,72,27,26,H,adulto,NA,atigrado,1,1,0,0,0,0,3,2,NA,NA,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
31/Ene/2020,TT-03-015-LE,3,377607,3210928,Erika Reyes ,NA,62,22,17,H,juvenil,NA,atigrado,1,1,0,0,0,0,3,4,NA,NA,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Feb/2020,TC-06-058-CR,6,370105,3220494,Ricardo Cortez,NA,69,29,21,H,juvenil,NA,atigrado,1,1,0,0,0,1,2.9,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Feb/2020,TC-06-061-CR,6,369628,3220392,Ricardo Cortez,NA,72,29,22,M,juvenil,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Feb/2020,TC-06-078-JV,6,370254,3218379,Erika Reyes,NA,66,26,25,H,adulto,NA,atigrado,0,1,0,0,0,0,2.2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
04/Feb/2020,TC-06-025-CR,6,372047,3218948,Carlos Cortez ,NA,67,30,25,H,adulto,NA,atigrado,1,1,0,0,0,0,1.5,4,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
05/Feb/2020,TC-01-360-CT,1,380185,3200940,David Najera,NA,70,26,24,H,adulto,NA,solido,0,1,0,0,0,0,2.6,2,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
05/Feb/2020,TC-07-031-PC,7,371754,3221855,Erika Reyes,NA,69,29,24,H,adulto,NA,solido,0,1,0,0,0,0,2.4,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
05/Feb/2020,TC-06-113-JC,6,371836,3221143,Erika Reyes,NA,66,27,23,H,adulto,NA,atigrado,1,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
05/Feb/2020,TC-07-049-KR,7,370141,3222039,Carlos Cortez ,NA,76,29,28,M,adulto,NA,atigrado,1,1,0,0,0,0,3.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Doble dosis de eutaNAsico 
05/Feb/2020,TC-07-047-KR,7,369665,3222363,Carlos Cortez ,NA,74,31,21,M,adulto,NA,atigrado,1,1,0,0,0,0,2.45,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
05/Feb/2020,TC-07-046-KR,7,369808,3222650,Carlos Cortez ,NA,65,27,21,H,adulto,NA,solido,0,1,0,0,0,0,1.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Negro atrigado con rayas cafes.
05/Feb/2020,TC-06-099-MV,6,369947,3220289,Ricardo Cortez,NA,73,25,22,H,adulto,NA,atigrado,1,1,0,0,0,0,4,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Posiblemente embarazada.
06/Feb/2020,TC-07-014-AC,7,371483,3223293,Erika Reyes,NA,66,26,25,H,juvenil,NA,solido,0,1,0,0,0,0,1.5,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
06/Feb/2020,TC-07-012-AC,7,371305,3222285,Erika Reyes,NA,68,27,25,H,adulto,NA,atigrado,1,1,0,0,0,0,2.2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
07/Feb/2020,TC-07-015-LE,7,370196,3221125,Jose Luis Bolivar,NA,63,24,21,H,juvenil,NA,solido,0,1,0,0,0,0,1.7,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Negro atigrado
07/Feb/2020,TC-04-022-JC,4,372390,3211443,Pedro Cabrera,NA,63,21,20,H,adulto,NA,atigrado,1,1,0,0,0,0,3.5,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,Se le aplicó doble dosis de anestésico y triple dosis de inyección letal  ya que el individuo no reaccionó a las dosis normales 
07/Feb/2020,TC-07-043-KR,7,370328,3223398,Jose Luis Bolivar,NA,67,29,25,H,adulto,NA,atigrado,1,0,0,0,0,0,2.6,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
08/Feb/2020,TC-07-027-KR,7,371748,3221735,Carlos Cortez ,NA,72,29,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2.8,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Doble dosis de anestesico 
11/Feb/2020,TC-03-099-K9,3,378475,3211272,Pedro Cabrera,NA,72,26,23,H,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,preñada,NA,NA,NA,NA,NA,NA,NA,Se le administraron tres dosis de pentobarbital sodico
11/Feb/2020,TC-03-095-K9,3,378993,3211283,Pedro Cabrera,NA,72,28,22,M,adulto,NA,atigrado,1,1,0,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
11/Feb/2020,TC-05-231-KR,5,372216,3217343,Carlos Cortez ,NA,51,20,16,H,juvenil,NA,atigrado,1,1,0,0,0,0,1,2,NA,erradicacion,sano,NA,NA,NA,NA,NA,NA,NA,NA,NA
14/Feb/2020,TL-06-140-DG,6,370601,3218349,Ricardo Cortez ,NA,NA,NA,NA,NA,NA,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,NA,NA,NA,NA,NA,NA,NA,NA,NA,Se encontro en estado de avansado descomposicion.
11/Feb/2020,TC-03-100-MV,3,380286,3211530,Pedro Cabrera,NA,68,25,19,H,adulto,NA,atigrado,1,1,0,0,1,1,2.4,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Feb/2020,TC-06-099-MV,6,369947,3220289,Pedro Cabrera,NA,59,22,19,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.7,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Feb/2020,TC-07-039-EG,7,370184,3222774,Erika Reyes,NA,66,26,24,H,adulto,NA,atigrado,0,1,1,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
14/Feb/2020,TC-07-049-KR,7,370145,3222035,Erika Reyes,NA,74,30,26,M,adulto,NA,atigrado,1,1,0,0,0,0,4.2,5,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Feb/2020,TC-06-057-CR,6,370308,3220444,Yureli Garibay,NA,57,21,18,M,juvenil,NA,atigrado,1,1,0,0,0,0,2,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
14/Feb/2020,TC-06-059-CR,6,369933,3220486,Yureli Garibay,NA,57.5,21,18,M,juvenil,NA,atigrado,1,1,0,0,0,0,2,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,Se le administro 0.4ml de ketamiNA por falta de xilaziNA.
14/Feb/2020,TC-07-020-CR,7,369748,3220702,Shamed Galicia,NA,51,16,23,NA,juvenil,NA,atigrado,1,1,0,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Marmoleado. Ejemplar encontrado muerto  con avanzado estado de descomposición.
14/Feb/2020,TC-06-063-CR,6,369459,3220454,Shamed Galicia,NA,54,21,23,NA,juvenil,NA,atigrado,1,1,1,0,0,0,NA,NA,NA,erradicacion,muerto,NA,NA,NA,NA,NA,NA,NA,NA,Ejemplar encontrado muerto
12/Feb/2020,TC-07-033-MA,7,370385,3221607,Jose Luis Bolivar ,NA,60,21,21,H,juvenil,NA,atigrado,0,1,0,0,0,0,1.6,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
12/Feb/2020,TC-07-034-MA,7,370276,3221829,Jose Luis Bolivar ,NA,63,23,24,H,adulto,NA,atigrado,1,0,0,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
12/Feb/2020,TC-07-037-MA,7,369884,3222428,Jose Luis Bolivar ,NA,59,22,22,H,juvenil,NA,atigrado,1,0,0,0,0,0,1.58,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-088-CR,6,368695,3219174,Pedro Cabrera,NA,68,26,19,H,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-062-CR,6,369562,3220544,Shamed Ulises,NA,70,26,25,M,adulto,NA,solido,0,1,0,0,0,0,2.1,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-066-CR,6,369291,3220049,Shamed Ulises,NA,70,23,25,H,adulto,NA,atigrado,1,1,0,0,0,0,1.2,4,NA,erradicacion,muerto,reproductivo,NA,NA,NA,NA,NA,NA,NA,jaspeado
18/Feb/2020,TC-06-058-CR,6,370105,3220494,Yureli Garibay,NA,54.5,20,16,H,juvenil,NA,solido,0,1,0,0,0,0,1,3,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,Con la dosis de xilaziNA y ketamiNA murio  no necesito pentobarbital.
18/Feb/2020,TC-07-033-MA,7,370385,3221607,Erika Reyes,NA,52,20,18,M,juvenil,NA,atigrado,1,1,0,0,0,0,1.5,4,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-07-035-MA,7,370060,3222219,Erika Reyes,NA,64,26,24,H,adulto,NA,solido,0,1,0,0,0,0,2.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-07-037-MA,7,369884,3222428,Erika Reyes,NA,60,25,22,H,adulto,NA,atigrado,1,1,0,0,0,0,2.3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-096-CR,6,368715,3219796,David Najera,NA,78,30,25,M,adulto,NA,atigrado,1,1,0,0,0,0,3.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-094-CR,6,368479,3219307,David Najera,NA,80,30,24,M,adulto,NA,atigrado,1,1,0,0,0,0,3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-089-CR,6,368506,329086,David Najera,NA,73,28,24,M,adulto,NA,atigrado,1,1,0,0,0,0,2.6,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-090-CR,6,368413,3218983,David Najera,NA,65,24,23,H,juvenil,NA,atigrado,1,1,1,0,0,0,1.8,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,atigrado (patron marmoleado)
18/Feb/2020,TC-06-092-CR,6,368208,3218507,David Najera,NA,68,28,19,H,juvenil,NA,atigrado,1,1,0,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-093-CR,6,368127,3218220,David Najera,NA,66,24,20,M,juvenil,negro,solido,0,1,0,0,0,0,2.4,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-06-114-CR,6,367993,3217972,David Najera,NA,60,23,18,M,juvenil,negro,solido,0,1,0,0,0,0,1.5,4,NA,erradicacion,sano,no reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-07-015-LE,7,370196,3221125,Jose Luis Bolivar ,NA,44,19,19,H,juvenil,NA,atigrado,1,0,0,0,0,0,6.95,2,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-07-028-KR,7,370199,3221441,Jose Luis Bolivar ,NA,56,21,21,H,juvenil,NA,atigrado,1,0,0,0,0,0,1.34,3,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
18/Feb/2020,TC-07-050-KR,7,370063,3221795,Jose Luis Bolivar ,NA,77,36,27,M,adulto,NA,atigrado,1,1,0,0,0,0,2.58,5,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
21/Feb/2020,TC-07-024-MA,7,370430,3221331,Pedro Cabrera,NA,51,18,16,H,juvenil,NA,atigrado,1,1,0,0,0,0,1,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Feb/2020,TC-01-373-AG,1,375929,3201272,Pedro Cabrera,NA,68,26,17,H,adulto,NA,atigrado,0,1,1,0,0,0,2.3,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Feb/2020,TC-01-350-AS,1,377355,3201022,Pedro Cabrera,NA,71,21,20,H,adulto,NA,atigrado,0,1,1,0,0,0,2.2,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Feb/2020,TC-04-081-CR,4,377092,3214079,Jose Cortez,NA,73,27,26,M,adulto,NA,solido,0,1,0,0,0,0,3.5,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
22/Feb/2020,TC-04-088-JR,4,376658,3213557,Jose Cortez,NA,65,24,23,H,adulto,NA,atigrado,1,1,0,0,0,0,1.8,4,NA,erradicacion,sano,reproductivo,NA,NA,NA,NA,NA,NA,NA,marmoleado
24/Feb/2020,TC-04-116-AL,4,378467,3212276,Jose Cortez,NA,62,26,25,H,adulto,NA,solido,0,1,0,0,0,0,1,3,NA,erradicacion,debil,reproductivo,NA,NA,NA,NA,NA,NA,NA,NA
